time,v(n0),v(n1),v(n2),v(n3),v(n4),v(n5),v(n6),v(n7),v(n8),v(n9)
1.48253403e-04,4.48616294e-01,3.24056747e-01,3.24175541e-01,3.16399050e-01,3.24190258e-01,3.16418648e-01,3.24213446e-01,3.16438132e-01,4.48657757e-01,3.24239891e-01
1.48254653e-04,4.48694259e-01,3.24071408e-01,3.24190482e-01,3.16399299e-01,3.24205223e-01,3.16418945e-01,3.24228456e-01,3.16438479e-01,4.48735716e-01,3.24254947e-01
1.48257153e-04,4.48848074e-01,3.24100615e-01,3.24219851e-01,3.16399583e-01,3.24234643e-01,3.16419329e-01,3.24257964e-01,3.16438962e-01,4.48889527e-01,3.24284556e-01
1.48257581e-04,4.48874063e-01,3.24105591e-01,3.24224797e-01,3.16399582e-01,3.24239598e-01,3.16419345e-01,3.24262935e-01,3.16438995e-01,4.48915514e-01,3.24289543e-01
1.48258437e-04,4.48925408e-01,3.24115411e-01,3.24234432e-01,3.16399444e-01,3.24249248e-01,3.16419242e-01,3.24272618e-01,3.16438927e-01,4.48966860e-01,3.24299261e-01
1.48259294e-04,4.48975042e-01,3.24124920e-01,3.24243433e-01,3.16398981e-01,3.24258274e-01,3.16418816e-01,3.24281672e-01,3.16438538e-01,4.49016500e-01,3.24308361e-01
1.48260228e-04,4.49026574e-01,3.24134931e-01,3.24252535e-01,3.16398136e-01,3.24267406e-01,3.16418010e-01,3.24290831e-01,3.16437773e-01,4.49068037e-01,3.24317574e-01
1.48261205e-04,4.49077898e-01,3.24145210e-01,3.24261641e-01,3.16397049e-01,3.24276537e-01,3.16416963e-01,3.24299992e-01,3.16436766e-01,4.49119355e-01,3.24326783e-01
1.48262280e-04,4.49131587e-01,3.24156448e-01,3.24271484e-01,3.16395774e-01,3.24286400e-01,3.16415727e-01,3.24309887e-01,3.16435570e-01,4.49173019e-01,3.24336720e-01
1.48263572e-04,4.49192433e-01,3.24169921e-01,3.24283200e-01,3.16394196e-01,3.24298134e-01,3.16414192e-01,3.24321659e-01,3.16434080e-01,4.49233818e-01,3.24348532e-01
1.48265105e-04,4.49259709e-01,3.24185898e-01,3.24297016e-01,3.16392298e-01,3.24311968e-01,3.16412340e-01,3.24335531e-01,3.16432274e-01,4.49301018e-01,3.24362444e-01
1.48268131e-04,4.49378370e-01,3.24217484e-01,3.24324160e-01,3.16388532e-01,3.24339131e-01,3.16408652e-01,3.24362758e-01,3.16428664e-01,4.49419482e-01,3.24389725e-01
1.48274184e-04,4.49568348e-01,3.24280923e-01,3.24378162e-01,3.16381067e-01,3.24393127e-01,3.16401299e-01,3.24416839e-01,3.16421425e-01,4.49608953e-01,3.24443839e-01
1.48275434e-04,4.49599573e-01,3.24294072e-01,3.24389277e-01,3.16379550e-01,3.24404233e-01,3.16399797e-01,3.24427955e-01,3.16419939e-01,4.49640059e-01,3.24454950e-01
1.48277934e-04,4.49658334e-01,3.24320300e-01,3.24411508e-01,3.16376549e-01,3.24426445e-01,3.16396823e-01,3.24450183e-01,3.16416994e-01,4.49698582e-01,3.24477160e-01
1.48278434e-04,4.49669090e-01,3.24325517e-01,3.24415961e-01,3.16375962e-01,3.24430892e-01,3.16396241e-01,3.24454633e-01,3.16416417e-01,4.49709290e-01,3.24481605e-01
1.48279434e-04,4.49690077e-01,3.24335946e-01,3.24424858e-01,3.16374788e-01,3.24439779e-01,3.16395076e-01,3.24463524e-01,3.16415260e-01,4.49730181e-01,3.24490485e-01
1.48280721e-04,4.49715591e-01,3.24348921e-01,3.24436297e-01,3.16373281e-01,3.24451203e-01,3.16393578e-01,3.24474953e-01,3.16413774e-01,4.49755574e-01,3.24501898e-01
1.48281698e-04,4.49733875e-01,3.24358174e-01,3.24444959e-01,3.16372134e-01,3.24459854e-01,3.16392439e-01,3.24483606e-01,3.16412642e-01,4.49773766e-01,3.24510538e-01
1.48282765e-04,4.49752855e-01,3.24367966e-01,3.24454411e-01,3.16370880e-01,3.24469292e-01,3.16391191e-01,3.24493047e-01,3.16411401e-01,4.49792646e-01,3.24519962e-01
1.48283990e-04,4.49773440e-01,3.24379105e-01,3.24465253e-01,3.16369438e-01,3.24480118e-01,3.16389756e-01,3.24503873e-01,3.16409972e-01,4.49813116e-01,3.24530768e-01
1.48285341e-04,4.49794708e-01,3.24391319e-01,3.24477189e-01,3.16367849e-01,3.24492033e-01,3.16388173e-01,3.24515788e-01,3.16408394e-01,4.49834260e-01,3.24542657e-01
1.48286863e-04,4.49816988e-01,3.24405023e-01,3.24490610e-01,3.16366061e-01,3.24505429e-01,3.16386390e-01,3.24529181e-01,3.16406615e-01,4.49856402e-01,3.24556019e-01
1.48289596e-04,4.49852975e-01,3.24429545e-01,3.24514655e-01,3.16362858e-01,3.24529428e-01,3.16383190e-01,3.24553172e-01,3.16403420e-01,4.49892148e-01,3.24579947e-01
1.48295063e-04,4.49911837e-01,3.24478325e-01,3.24562538e-01,3.16356485e-01,3.24577204e-01,3.16376814e-01,3.24600921e-01,3.16397040e-01,4.49950564e-01,3.24627550e-01
1.48305063e-04,4.49985940e-01,3.24566791e-01,3.24649422e-01,3.16344955e-01,3.24663863e-01,3.16365245e-01,3.24687498e-01,3.16385434e-01,4.50023988e-01,3.24713811e-01
1.48315063e-04,4.50030275e-01,3.24654285e-01,3.24735362e-01,3.16333572e-01,3.24749553e-01,3.16353794e-01,3.24773079e-01,3.16373918e-01,4.50067814e-01,3.24799032e-01
1.48325063e-04,4.50056962e-01,3.24740791e-01,3.24820329e-01,3.16322303e-01,3.24834259e-01,3.16342441e-01,3.24857660e-01,3.16362485e-01,4.50094138e-01,3.24883229e-01
1.48335063e-04,4.50073182e-01,3.24826291e-01,3.24904307e-01,3.16311125e-01,3.24917969e-01,3.16331171e-01,3.24941236e-01,3.16351123e-01,4.50110105e-01,3.24966412e-01
1.48345063e-04,4.50083177e-01,3.24910779e-01,3.24987292e-01,3.16300024e-01,3.25000684e-01,3.16319974e-01,3.25023813e-01,3.16339829e-01,4.50119929e-01,3.25048590e-01
1.48355063e-04,4.50089453e-01,3.24994258e-01,3.25069285e-01,3.16288993e-01,3.25082408e-01,3.16308843e-01,3.25105395e-01,3.16328599e-01,4.50126092e-01,3.25129772e-01
1.48365063e-04,4.50093488e-01,3.25076733e-01,3.25150292e-01,3.16278028e-01,3.25163146e-01,3.16297775e-01,3.25185991e-01,3.16317431e-01,4.50130053e-01,3.25209970e-01
1.48375063e-04,4.50096150e-01,3.25158209e-01,3.25230320e-01,3.16267124e-01,3.25242905e-01,3.16286768e-01,3.25265609e-01,3.16306323e-01,4.50132667e-01,3.25289190e-01
1.48385063e-04,4.50097935e-01,3.25238695e-01,3.25309372e-01,3.16256278e-01,3.25321692e-01,3.16275819e-01,3.25344254e-01,3.16295273e-01,4.50134420e-01,3.25367444e-01
1.48395063e-04,4.50099109e-01,3.25318199e-01,3.25387455e-01,3.16245488e-01,3.25399515e-01,3.16264927e-01,3.25421935e-01,3.16284278e-01,4.50135574e-01,3.25444739e-01
1.48405063e-04,4.50099799e-01,3.25396726e-01,3.25464576e-01,3.16234753e-01,3.25476378e-01,3.16254088e-01,3.25498658e-01,3.16273338e-01,4.50136249e-01,3.25521078e-01
1.48415063e-04,4.50100052e-01,3.25474284e-01,3.25540741e-01,3.16224070e-01,3.25552287e-01,3.16243302e-01,3.25574428e-01,3.16262451e-01,4.50136492e-01,3.25596468e-01
1.48425063e-04,4.50099872e-01,3.25550881e-01,3.25615956e-01,3.16213438e-01,3.25627248e-01,3.16232568e-01,3.25649251e-01,3.16251615e-01,4.50136304e-01,3.25670916e-01
1.48435063e-04,4.50099246e-01,3.25626522e-01,3.25690229e-01,3.16202857e-01,3.25701269e-01,3.16221886e-01,3.25723136e-01,3.16240831e-01,4.50135671e-01,3.25744428e-01
1.48445063e-04,4.50098168e-01,3.25701215e-01,3.25763567e-01,3.16192327e-01,3.25774360e-01,3.16211253e-01,3.25796090e-01,3.16230097e-01,4.50134587e-01,3.25817015e-01
1.48446313e-04,4.50097998e-01,3.25710478e-01,3.25772662e-01,3.16191014e-01,3.25783424e-01,3.16209928e-01,3.25805137e-01,3.16228760e-01,4.50134417e-01,3.25826017e-01
1.48448813e-04,4.50097644e-01,3.25728974e-01,3.25790822e-01,3.16188390e-01,3.25801523e-01,3.16207278e-01,3.25823203e-01,3.16226085e-01,4.50134061e-01,3.25843991e-01
1.48449438e-04,4.50097549e-01,3.25733586e-01,3.25795351e-01,3.16187735e-01,3.25806037e-01,3.16206616e-01,3.25827708e-01,3.16225417e-01,4.50133967e-01,3.25848473e-01
1.48450688e-04,4.50097356e-01,3.25742805e-01,3.25804402e-01,3.16186424e-01,3.25815057e-01,3.16205293e-01,3.25836711e-01,3.16224081e-01,4.50133773e-01,3.25857431e-01
1.48453188e-04,4.50096934e-01,3.25761194e-01,3.25822455e-01,3.16183802e-01,3.25833050e-01,3.16202646e-01,3.25854670e-01,3.16221409e-01,4.50133349e-01,3.25875299e-01
1.48453514e-04,4.50096874e-01,3.25763594e-01,3.25824810e-01,3.16183459e-01,3.25835397e-01,3.16202300e-01,3.25857013e-01,3.16221060e-01,4.50133289e-01,3.25877630e-01
1.48454168e-04,4.50096750e-01,3.25768391e-01,3.25829518e-01,3.16182773e-01,3.25840089e-01,3.16201607e-01,3.25861695e-01,3.16220360e-01,4.50133164e-01,3.25882290e-01
1.48455476e-04,4.50096469e-01,3.25777967e-01,3.25838913e-01,3.16181397e-01,3.25849452e-01,3.16200218e-01,3.25871040e-01,3.16218957e-01,4.50132882e-01,3.25891588e-01
1.48455693e-04,4.50096415e-01,3.25779554e-01,3.25840468e-01,3.16181168e-01,3.25851002e-01,3.16199986e-01,3.25872588e-01,3.16218724e-01,4.50132829e-01,3.25893127e-01
1.48456127e-04,4.50096301e-01,3.25782725e-01,3.25843576e-01,3.16180708e-01,3.25854100e-01,3.16199522e-01,3.25875679e-01,3.16218255e-01,4.50132715e-01,3.25896204e-01
1.48456995e-04,4.50095986e-01,3.25789044e-01,3.25849751e-01,3.16179772e-01,3.25860256e-01,3.16198578e-01,3.25881821e-01,3.16217303e-01,4.50132399e-01,3.25902318e-01
1.48457823e-04,4.50091602e-01,3.25793599e-01,3.25853496e-01,3.16177582e-01,3.25864003e-01,3.16196387e-01,3.25885551e-01,3.16215114e-01,4.50128047e-01,3.25906059e-01
1.48458518e-04,4.50085646e-01,3.25796678e-01,3.25855929e-01,3.16175081e-01,3.25866400e-01,3.16193887e-01,3.25887974e-01,3.16212618e-01,4.50122119e-01,3.25908449e-01
1.48459245e-04,4.50088809e-01,3.25803110e-01,3.25863897e-01,3.16175374e-01,3.25874309e-01,3.16194155e-01,3.25895878e-01,3.16212853e-01,4.50125198e-01,3.25916240e-01
1.48459849e-04,4.50092394e-01,3.25808646e-01,3.25870213e-01,3.16175854e-01,3.25880607e-01,3.16194612e-01,3.25902140e-01,3.16213286e-01,4.50128727e-01,3.25922468e-01
1.48460500e-04,4.50095680e-01,3.25814496e-01,3.25876993e-01,3.16176282e-01,3.25887362e-01,3.16195034e-01,3.25908895e-01,3.16213700e-01,4.50132014e-01,3.25929185e-01
1.48461614e-04,4.50106237e-01,3.25824572e-01,3.25888754e-01,3.16177007e-01,3.25899105e-01,3.16195743e-01,3.25920605e-01,3.16214393e-01,4.50142562e-01,3.25940857e-01
1.48463078e-04,4.50123475e-01,3.25837589e-01,3.25903961e-01,3.16177806e-01,3.25914275e-01,3.16196535e-01,3.25935772e-01,3.16215177e-01,4.50159849e-01,3.25955972e-01
1.48465942e-04,4.50173812e-01,3.25863204e-01,3.25934096e-01,3.16179379e-01,3.25944372e-01,3.16198105e-01,3.25965848e-01,3.16216742e-01,4.50210319e-01,3.25985985e-01
1.48470566e-04,4.50289360e-01,3.25904324e-01,3.25982703e-01,3.16181666e-01,3.25992936e-01,3.16200423e-01,3.26014437e-01,3.16219091e-01,4.50326217e-01,3.26034520e-01
1.48471658e-04,4.50323806e-01,3.25914082e-01,3.25994328e-01,3.16182198e-01,3.26004562e-01,3.16200968e-01,3.26026069e-01,3.16219649e-01,4.50360758e-01,3.26046152e-01
1.48473842e-04,4.50395847e-01,3.25933530e-01,3.26017511e-01,3.16183211e-01,3.26027743e-01,3.16202011e-01,3.26049273e-01,3.16220722e-01,4.50433001e-01,3.26069360e-01
1.48476729e-04,4.50501388e-01,3.25959220e-01,3.26048274e-01,3.16184495e-01,3.26058514e-01,3.16203346e-01,3.26080085e-01,3.16222107e-01,4.50538823e-01,3.26100194e-01
1.48479946e-04,4.50629995e-01,3.25987264e-01,3.26082176e-01,3.16185361e-01,3.26092437e-01,3.16204281e-01,3.26114066e-01,3.16223110e-01,4.50667753e-01,3.26134222e-01
1.48482153e-04,4.50724140e-01,3.26009976e-01,3.26105548e-01,3.16185912e-01,3.26115826e-01,3.16204882e-01,3.26137498e-01,3.16223761e-01,4.50762107e-01,3.26157689e-01
1.48484247e-04,4.50818407e-01,3.26032653e-01,3.26128430e-01,3.16186987e-01,3.26138729e-01,3.16206009e-01,3.26160444e-01,3.16224938e-01,4.50856568e-01,3.26180673e-01
1.48486133e-04,4.50906474e-01,3.26052255e-01,3.26148919e-01,3.16187756e-01,3.26159241e-01,3.16206830e-01,3.26181004e-01,3.16225812e-01,4.50944819e-01,3.26201280e-01
1.48488161e-04,4.51004367e-01,3.26074249e-01,3.26171058e-01,3.16188573e-01,3.26181408e-01,3.16207705e-01,3.26203221e-01,3.16226745e-01,4.51042899e-01,3.26223549e-01
1.48490280e-04,4.51109826e-01,3.26096659e-01,3.26194297e-01,3.16189422e-01,3.26204679e-01,3.16208618e-01,3.26226550e-01,3.16227722e-01,4.51148549e-01,3.26246938e-01
1.48492527e-04,4.51224747e-01,3.26121102e-01,3.26219041e-01,3.16190294e-01,3.26229460e-01,3.16209561e-01,3.26251395e-01,3.16228736e-01,4.51263661e-01,3.26271851e-01
1.48495243e-04,4.51367508e-01,3.26150271e-01,3.26249113e-01,3.16191329e-01,3.26259580e-01,3.16210687e-01,3.26281596e-01,3.16229953e-01,4.51406644e-01,3.26302143e-01
1.48498198e-04,4.51526961e-01,3.26182652e-01,3.26282040e-01,3.16192432e-01,3.26292564e-01,3.16211893e-01,3.26314672e-01,3.16231261e-01,4.51566320e-01,3.26335323e-01
1.48501869e-04,4.51730087e-01,3.26222726e-01,3.26323229e-01,3.16193769e-01,3.26333829e-01,3.16213364e-01,3.26356056e-01,3.16232864e-01,4.51769700e-01,3.26376845e-01
1.48505940e-04,4.51960847e-01,3.26267936e-01,3.26369318e-01,3.16195221e-01,3.26380005e-01,3.16214968e-01,3.26402371e-01,3.16234621e-01,4.52000709e-01,3.26423322e-01
1.48510968e-04,4.52252126e-01,3.26323974e-01,3.26426813e-01,3.16196963e-01,3.26437616e-01,3.16216908e-01,3.26460161e-01,3.16236758e-01,4.52292253e-01,3.26481322e-01
1.48517216e-04,4.52621477e-01,3.26394868e-01,3.26499197e-01,3.16199076e-01,3.26510150e-01,3.16219275e-01,3.26532924e-01,3.16239378e-01,4.52661872e-01,3.26554360e-01
1.48525066e-04,4.53093671e-01,3.26485056e-01,3.26591605e-01,3.16201649e-01,3.26602756e-01,3.16222179e-01,3.26625828e-01,3.16242613e-01,4.53134323e-01,3.26647624e-01
1.48535066e-04,4.53703668e-01,3.26602675e-01,3.26711776e-01,3.16204834e-01,3.26723185e-01,3.16225797e-01,3.26746649e-01,3.16246667e-01,4.53744543e-01,3.26768919e-01
1.48545066e-04,4.54319377e-01,3.26722776e-01,3.26834736e-01,3.16207920e-01,3.26846412e-01,3.16229333e-01,3.26870277e-01,3.16250649e-01,4.54360389e-01,3.26893032e-01
1.48555066e-04,4.54938142e-01,3.26845954e-01,3.26960552e-01,3.16210933e-01,3.26972497e-01,3.16232802e-01,3.26996768e-01,3.16254574e-01,4.54979230e-01,3.27020016e-01
1.48565066e-04,4.55558509e-01,3.26971741e-01,3.27089263e-01,3.16213868e-01,3.27101481e-01,3.16236202e-01,3.27126163e-01,3.16258438e-01,4.55599637e-01,3.27149909e-01
1.48575066e-04,4.56179631e-01,3.27100685e-01,3.27220928e-01,3.16216741e-01,3.27233417e-01,3.16239546e-01,3.27258513e-01,3.16262252e-01,4.56220773e-01,3.27282761e-01
1.48585066e-04,4.56801080e-01,3.27232344e-01,3.27355578e-01,3.16219541e-01,3.27368341e-01,3.16242825e-01,3.27393855e-01,3.16266011e-01,4.56842223e-01,3.27418605e-01
1.48595066e-04,4.57422584e-01,3.27367231e-01,3.27493266e-01,3.16222281e-01,3.27506302e-01,3.16246050e-01,3.27532237e-01,3.16269723e-01,4.57463720e-01,3.27557490e-01
1.48605066e-04,4.58044042e-01,3.27504932e-01,3.27634024e-01,3.16224951e-01,3.27647333e-01,3.16249212e-01,3.27673692e-01,3.16273377e-01,4.58085167e-01,3.27699451e-01
1.48615066e-04,4.58665360e-01,3.27645929e-01,3.27777901e-01,3.16227561e-01,3.27791483e-01,3.16252322e-01,3.27818267e-01,3.16276985e-01,4.58706470e-01,3.27844534e-01
1.48625066e-04,4.59286530e-01,3.27789833e-01,3.27924930e-01,3.16230101e-01,3.27938784e-01,3.16255368e-01,3.27965998e-01,3.16280537e-01,4.59327626e-01,3.27992772e-01
1.48635066e-04,4.59907511e-01,3.27937104e-01,3.28075158e-01,3.16232581e-01,3.28089283e-01,3.16258360e-01,3.28116930e-01,3.16284042e-01,4.59948591e-01,3.28144211e-01
1.48645066e-04,4.60528323e-01,3.28087375e-01,3.28228615e-01,3.16234989e-01,3.28243013e-01,3.16261289e-01,3.28271094e-01,3.16287491e-01,4.60569389e-01,3.28298885e-01
1.48655066e-04,4.61148940e-01,3.28241077e-01,3.28385351e-01,3.16237336e-01,3.28400019e-01,3.16264164e-01,3.28428537e-01,3.16290892e-01,4.61189990e-01,3.28456837e-01
1.48665066e-04,4.61769388e-01,3.28397872e-01,3.28545394e-01,3.16239610e-01,3.28560334e-01,3.16266975e-01,3.28589291e-01,3.16294237e-01,4.61810421e-01,3.28618102e-01
1.48675066e-04,4.62389644e-01,3.28558164e-01,3.28708791e-01,3.16241824e-01,3.28724000e-01,3.16269731e-01,3.28753400e-01,3.16297534e-01,4.62430660e-01,3.28782721e-01
1.48685066e-04,4.63009738e-01,3.28721636e-01,3.28875570e-01,3.16243966e-01,3.28891050e-01,3.16272423e-01,3.28920894e-01,3.16300776e-01,4.63050736e-01,3.28950726e-01
1.48695066e-04,4.63629643e-01,3.28888667e-01,3.29045776e-01,3.16246044e-01,3.29061526e-01,3.16275060e-01,3.29091814e-01,3.16303968e-01,4.63670625e-01,3.29122158e-01
1.48705066e-04,4.64249391e-01,3.29058962e-01,3.29219437e-01,3.16248048e-01,3.29235457e-01,3.16277631e-01,3.29266193e-01,3.16307104e-01,4.64290358e-01,3.29297049e-01
1.48715066e-04,4.64868959e-01,3.29232878e-01,3.29396595e-01,3.16249989e-01,3.29412884e-01,3.16280145e-01,3.29444069e-01,3.16310191e-01,4.64909909e-01,3.29475437e-01
1.48725066e-04,4.65488378e-01,3.29410140e-01,3.29577277e-01,3.16251856e-01,3.29593835e-01,3.16282595e-01,3.29625473e-01,3.16313220e-01,4.65529312e-01,3.29657351e-01
1.48735066e-04,4.66107622e-01,3.29591082e-01,3.29761524e-01,3.16253658e-01,3.29778350e-01,3.16284987e-01,3.29810440e-01,3.16316200e-01,4.66148541e-01,3.29842830e-01
1.48745066e-04,4.66726721e-01,3.29775447e-01,3.29949364e-01,3.16255385e-01,3.29966457e-01,3.16287314e-01,3.29999002e-01,3.16319123e-01,4.66767626e-01,3.30031903e-01
1.48755066e-04,4.67345651e-01,3.29963550e-01,3.30140832e-01,3.16257046e-01,3.30158192e-01,3.16289581e-01,3.30191193e-01,3.16321996e-01,4.67386541e-01,3.30224605e-01
1.48765066e-04,4.67964444e-01,3.30155150e-01,3.30335955e-01,3.16258631e-01,3.30353582e-01,3.16291782e-01,3.30387041e-01,3.16324812e-01,4.68005321e-01,3.30420964e-01
1.48775066e-04,4.68583073e-01,3.30350540e-01,3.30534769e-01,3.16260148e-01,3.30552660e-01,3.16293924e-01,3.30586578e-01,3.16327577e-01,4.68623935e-01,3.30621011e-01
1.48785066e-04,4.69201571e-01,3.30549497e-01,3.30737296e-01,3.16261590e-01,3.30755450e-01,3.16295999e-01,3.30789830e-01,3.16330282e-01,4.69242420e-01,3.30824771e-01
1.48795066e-04,4.69819911e-01,3.30752292e-01,3.30943568e-01,3.16262963e-01,3.30961984e-01,3.16298013e-01,3.30996825e-01,3.16332937e-01,4.69860744e-01,3.31032277e-01
1.48805066e-04,4.70438125e-01,3.30958719e-01,3.31153609e-01,3.16264258e-01,3.31172288e-01,3.16299960e-01,3.31207591e-01,3.16335534e-01,4.70478946e-01,3.31243551e-01
1.48815066e-04,4.71056185e-01,3.31169032e-01,3.31367446e-01,3.16265482e-01,3.31386387e-01,3.16301846e-01,3.31422151e-01,3.16338078e-01,4.71096992e-01,3.31458620e-01
1.48825066e-04,4.71674123e-01,3.31383036e-01,3.31585101e-01,3.16266629e-01,3.31604302e-01,3.16303664e-01,3.31640530e-01,3.16340564e-01,4.71714919e-01,3.31677507e-01
1.48835066e-04,4.72291913e-01,3.31600965e-01,3.31806599e-01,3.16267703e-01,3.31826059e-01,3.16305418e-01,3.31862752e-01,3.16342996e-01,4.72332696e-01,3.31900237e-01
1.48845066e-04,4.72909590e-01,3.31822640e-01,3.32031959e-01,3.16268699e-01,3.32051678e-01,3.16307104e-01,3.32088836e-01,3.16345370e-01,4.72950359e-01,3.32126826e-01
1.48855066e-04,4.73527119e-01,3.32048277e-01,3.32261202e-01,3.16269621e-01,3.32281179e-01,3.16308725e-01,3.32318802e-01,3.16347689e-01,4.73567874e-01,3.32357298e-01
1.48865066e-04,4.74144538e-01,3.32277708e-01,3.32494346e-01,3.16270463e-01,3.32514580e-01,3.16310278e-01,3.32552669e-01,3.16349949e-01,4.74185280e-01,3.32591670e-01
1.48875066e-04,4.74761815e-01,3.32511130e-01,3.32731409e-01,3.16271230e-01,3.32751900e-01,3.16311765e-01,3.32790454e-01,3.16352154e-01,4.74802545e-01,3.32829957e-01
1.48885066e-04,4.75378986e-01,3.32748391e-01,3.32972405e-01,3.16271915e-01,3.32993152e-01,3.16313182e-01,3.33032172e-01,3.16354299e-01,4.75419705e-01,3.33072177e-01
1.48895066e-04,4.75996020e-01,3.32989668e-01,3.33217351e-01,3.16272525e-01,3.33238350e-01,3.16314532e-01,3.33277837e-01,3.16356388e-01,4.76036725e-01,3.33318344e-01
1.48905066e-04,4.76612951e-01,3.33234819e-01,3.33466257e-01,3.16273052e-01,3.33487507e-01,3.16315811e-01,3.33527461e-01,3.16358417e-01,4.76653646e-01,3.33568469e-01
1.48915066e-04,4.77229748e-01,3.33484005e-01,3.33719133e-01,3.16273502e-01,3.33740633e-01,3.16317023e-01,3.33781054e-01,3.16360388e-01,4.77270430e-01,3.33822561e-01
1.48925066e-04,4.77846448e-01,3.33737096e-01,3.33975989e-01,3.16273868e-01,3.33997740e-01,3.16318164e-01,3.34038626e-01,3.16362298e-01,4.77887118e-01,3.34080632e-01
1.48935066e-04,4.78463016e-01,3.33994233e-01,3.34236835e-01,3.16274156e-01,3.34258832e-01,3.16319235e-01,3.34300183e-01,3.16364151e-01,4.78503676e-01,3.34342687e-01
1.48945066e-04,4.79079491e-01,3.34255297e-01,3.34501672e-01,3.16274359e-01,3.34523916e-01,3.16320234e-01,3.34565732e-01,3.16365943e-01,4.79120140e-01,3.34608731e-01
1.48955066e-04,4.79695837e-01,3.34520414e-01,3.34770507e-01,3.16274481e-01,3.34792995e-01,3.16321163e-01,3.34835276e-01,3.16367677e-01,4.79736474e-01,3.34878769e-01
1.48965066e-04,4.80312094e-01,3.34789474e-01,3.35043339e-01,3.16274518e-01,3.35066072e-01,3.16322017e-01,3.35108818e-01,3.16369349e-01,4.80352721e-01,3.35152802e-01
1.48975066e-04,4.80928228e-01,3.35062587e-01,3.35320171e-01,3.16274472e-01,3.35343146e-01,3.16322801e-01,3.35386355e-01,3.16370960e-01,4.80968843e-01,3.35430830e-01
1.48985066e-04,4.81544279e-01,3.35339651e-01,3.35601001e-01,3.16274339e-01,3.35624218e-01,3.16323510e-01,3.35667890e-01,3.16372510e-01,4.81584882e-01,3.35712854e-01
1.48995066e-04,4.82160221e-01,3.35620760e-01,3.35885827e-01,3.16274122e-01,3.35909284e-01,3.16324148e-01,3.35953417e-01,3.16373999e-01,4.82200813e-01,3.35998868e-01
1.49005066e-04,4.82770123e-01,3.35905469e-01,3.36173840e-01,3.16273520e-01,3.36197534e-01,3.16324406e-01,3.36242115e-01,3.16375114e-01,4.82810685e-01,3.36288046e-01
1.49015066e-04,4.83275167e-01,3.36187932e-01,3.36452136e-01,3.16267627e-01,3.36475938e-01,3.16319250e-01,3.36520832e-01,3.16370700e-01,4.83315338e-01,3.36567051e-01
1.49021269e-04,4.83463284e-01,3.36359667e-01,3.36614582e-01,3.16260010e-01,3.36638257e-01,3.16311895e-01,3.36683150e-01,3.16363614e-01,4.83502745e-01,3.36729233e-01
1.49026623e-04,4.83546003e-01,3.36507648e-01,3.36752654e-01,3.16253600e-01,3.36776050e-01,3.16305539e-01,3.36820771e-01,3.16357316e-01,4.83584622e-01,3.36866442e-01
1.49031412e-04,4.83585373e-01,3.36637648e-01,3.36875074e-01,3.16248234e-01,3.36898146e-01,3.16300143e-01,3.36942635e-01,3.16351891e-01,4.83623355e-01,3.36987808e-01
1.49033752e-04,4.83597840e-01,3.36699254e-01,3.36934489e-01,3.16245693e-01,3.36957388e-01,3.16297572e-01,3.37001751e-01,3.16349290e-01,4.83635577e-01,3.37046654e-01
1.49035791e-04,4.83606486e-01,3.36752206e-01,3.36985981e-01,3.16243475e-01,3.37008726e-01,3.16295322e-01,3.37052972e-01,3.16347008e-01,4.83644044e-01,3.37097632e-01
1.49037590e-04,4.83612601e-01,3.36798649e-01,3.37031254e-01,3.16241531e-01,3.37053860e-01,3.16293346e-01,3.37098001e-01,3.16345001e-01,4.83650023e-01,3.37142444e-01
